id,name
76381,David Butler
25009,Raul Inglis
1088277,Ernesto Cabellos
550690,Meghan Eckman
588935,Sasa Gedeon
56375,Amat Escalante
91565,Åke Sandgren
257628,Kira Muratova
8246,Barry Levinson
1335325,Chris J. Ford
131652,Peter Rodger
909996,Sadao Yamanaka
121585,Raúl Ruiz
134678,Lawrence Trilling
110285,Robert Kane Pappas
301013,Helmut Schleppi
1058219,Matthew J. Pellowski
1179183,Abolfazl Jalili
1044178,Jaime Humberto Hermosillo
1082759,Amir Muhammad
1058434,Donal MacIntyre
1364459,Tapio Suominen
1173690,Forgács Péter
21452,John Rich
93905,Allan Dwan
219783,David Gregory
222507,Liisa Helminen
1309934,Jan Ruzicka
19744,John Korty
1275989,Tony Hickman
6778,John Guillermin
227239,Cristiano Bortone
151166,Frédéric Fonteyne
145518,Zeki Demirkubuz
1215282,Lynne Stopkewich
550527,Susan Saladoff
1138216,Grzegorz Królikiewicz
3776,Jean-Luc Godard
147428,Wolfgang Groos
128107,Gianni Amelio
1146132,Jean Benoît-Lévy
991950,Xavi Puebla
50719,Rodman Flender
8636,Cecil B. DeMille
51193,Franziska Meletzky
1668446,Scott Owen Moore
223736,Stephen K. Bannon
30008,Leo McCarey
587928,Emilio Aragón
84515,Katherine Brooks
65994,Andrew Lau
1963,Danièle Thompson
110347,William K.L. Dickson 
59923,Marc Forby
88711,Alexandra Lipsitz
29078,Rod Hardy
33062,Curtis Bernhardt
39298,Margarethe von Trotta
15254,Emir Kusturica
230217,Adrián Caetano
931420,Herbert Ponting
213611,Richard Press
95040,Pietro Germi
148086,Zachary Levy
550175,Michel Brault
140027,János Szász
231720,Jaap van Heusden
100593,Joe May
1095434,Susan Morgan Cooper
39243,Michel Deville
936763,Carla Garapedian
1147000,John N. Carter
1023779,Chetan Anand
29755,Erle C. Kenton
76904,Brigitte Roüan
60353,Jan Fehse
564272,Michael Barnett
239378,Jacqueline Audry
49892,Fernando Di Leo
105617,Park Chul-soo
119294,Abbas Kiarostami
33064,Henry Koster
78996,Antonio Hernández
966170,Jake Rademacher
588822,Radu Jude
112206,Astra Taylor
550684,Cindy Meehl
939590,John E. Bryant
2801,Andrzej Wajda
936463,Mario Caserini
232190,U. Roberto Romano
583166,Jihun Kim
524741,Peter Richardson
27002,Wojciech Has
213330,Juha Wuolijoki
1122434,Chris Atkins
222092,Chris Holt
1081884,Keith Behrman
21657,Vera Farmiga
40506,Ulrich Seidl
1064947,Katy Chevigny
1821621,Alexandre O. Philippe
1427193,Aleksey German Jr
89535,Norman Krasna
96627,André Téchiné
1212412,Larry Shaw
1184272,Christopher Marshall
105866,Marco Bellocchio
71353,Fernando E. Solanas
591426,Marcin Wrona
81357,Suzie Halewood
75590,Kieth Merrill
29595,Rouben Mamoulian
1081467,Lisanne Skyler
80107,Akihiko Shiota
239263,Duane Hopkins
19544,Ron Friedman
1759551,Chip Mabry
125385,Masakazu Hashimoto
32096,Pierre Granier-Deferre
94063,Waldemar Krzystek
1087383,Johan van der Keuken
1077999,Mark Rappaport
78845,Arthur Lubin
78120,Daniel Adams
133090,José Luis Guerin
1340001,Greg Page
13563,Norman Jewison
149501,Michael Lange
1032022,Weikai Huang
96369,Carlos Saura
95111,Dziga Vertov
1061644,Michael D. Sellers
90054,Edward Finney
496347,Craig McCall
131785,Douglas Barr
97202,Kenji Mizoguchi
1665533,Mia Halme
146793,Alberto Lattuada
111412,Richard Harrah
1884,Steven Soderbergh
40549,Daniel Petrie
1081558,Jason Rosette
583927,Birgit Möller
121247,Lloyd Ingraham
1601664,Robert Gardner
229459,Ian Cheney
561927,Ian Palmer
532227,Arturo Ripstein
1184249,Betsy Blankenbaker
157119,Bill Kalmenson
1078811,Yvonne Rainer
1161117,Stathis Athanasiou
1162787,Alexander Nanau
19879,Cyril Tuschi
1083434,Joseph-Louis Mundwiller
77861,Jean-Philippe Toussaint
21311,Wesley Ruggles
13899,G.W. Pabst
1077895,Katja Gauriloff
81950,Curt Morgan
144821,Vsevolod Pudovkin
134811,Kōji Wakamatsu
1290251,Edwin
72266,Éric Besnard
32174,John English
131405,James W. Horne
1364488,Juha Rosma
1032115,Jon Foy
232229,Sean Tretta
1112002,Jeroen Berkvens
1105408,Seiji Maruyama
222505,Wilho Ilmari
545084,Tigmanshu Dhulia
99805,Clay Westervelt
66795,Nacho Cerdà
77171,Jack Messitt
318309,Dick Bartlett
29226,Julian Jarrold
1047948,Edoardo Leo
935745,Ken Mills
432833,Oren Kaplan
145618,Tony Elwood
238960,Jean Rouch
43553,Jerzy Skolimowski
80387,Priyadarshan
89838,Leo Penn
1113298,David Barker
175534,Scott Saunders
122619,Steve Gagne
1176430,Robert K. Bonine
933761,Jon Shenk
550857,Tim Chambers
121781,Risto Jarva
5834,Robert Stevenson
131884,Cindy Kleine
1046821,Osamu Fukutani
138205,Anders Engström
30477,Peter Werner
18626,Andy Warhol
85434,Bob Hercules
550858,Qasim Basir
11649,Cameron Crowe
131319,Marc S. Grenier
85801,Anees Bazmee
1174204,Michael Kruzan
1078794,Chris Petit
139433,Jon Moritsugu
70520,Shane Meadows
126566,Giles Foster
1020667,Alby Falzon
1417768,Kristian Pithie
41349,Michael Preece
27236,Gregg Champion
936896,Marja Pyykkö
143102,Josh Reed
81502,Pete McCormack
1028309,Susan Froemke
55761,Veit Harlan
23506,Jacques Fieschi
1053264,Manuel Iborra
18579,Burt Kennedy
1091527,Camila Guzmán Urzúa
173394,Chris Bailey
60005,Nathan Phillips
69237,Joe Berlinger
85551,Giovanni Veronesi
1350601,Adam Smith
548723,Helvio Soto
147434,Paul Joyce
940800,David Hinton
122969,Edward Sedgwick
26852,Joshua Leonard
228856,Kevin Brownlow
1100017,J. Stuart Blackton
544690,Charles Kiselyak
1177865,Hugh Munro Neely
1190361,Chiara Clemente
1310544,St. Claire Bourne
103697,Gene Feldman
1669559,Stefan Forbes
82949,Koreyoshi Kurahara
133471,Vilgot Sjöman
44950,Richard Schickel
930684,David France
41902,Rune Schjøtt
935910,Javier Soto
1057984,Bruce Ricker
1157585,Jerome Storm
1065353,Joseph Garner
1175704,Gösta Werner
67753,Mark L. Lester
1510280,Joe Anderson
1093247,Carole Langer
37362,Henry King
121608,James Westby
59438,Mark Joffe
932316,Milagros Mumenthaler
1335312,Pat Shields
82518,Paul Ziller
108012,Hiroshi Inagaki
119410,Wong Ching-Po
65012,John Ketcham
1128852,Terry Benedict
1363054,Cosmo Jarvis
1038017,Alex Rotaru
237137,João Jardim
17623,Guillaume Nicloux
36202,Robert Fischer
1017426,Babette Mangolte
930704,Lise Birk Pedersen
110683,Yuji Moriyama
1228033,Austin Jack Lynch
1355868,Dave Kehr
1559012,Carlos Rodríguez
145797,Jack Haley Jr.
1282595,Hervé P. Gustave
1230481,Hugh David
92787,Brandon Chesbro
83996,Bradford May
1177889,Susan Woll
120565,Bernard Émond
199993,Yves Lavandier
152222,Paul Powell
204484,Ken Burns
1106593,Elfi Mikesch
1336,Jet Li
1177860,Katja Raganelli
1355652,Aurélien Gerbault
1462712,Paquito del Bosco
1091347,Chris Sullivan
1668459,Jaymes Thompson
29571,John S. Robertson
80172,Marty Callner
46280,Antoine de Caunes
233485,Denis Thybaud
545229,David Weaver
236551,Marc Goldstein
230157,Dominic Burns
1038655,Damon Russell
1043877,Craig Teper
592759,Scott Colthorp
1355664,David Thompson
1016133,Jacob Krupnick
1258191,Steven Clarke
39853,Val Guest
221388,Petra Haffter
1139399,Sara Lamm
88084,Luis Prieto
1090202,Robert Vernon
938907,Jim Monaco
69737,C. Jay Cox
1088686,Peter Nicks
65429,Kunihiko Yuyama
1496,Tod Browning
128639,Armand Mastroianni
794782,Matthew Akers
1108194,Jesse Vile
20442,Roschdy Zem
1386745,James Crump
262636,Andrew Shea
36086,Peter Richardson
76367,Kjell Sundvall
225244,Hiner Saleem
1128289,Thomas Imbach
222607,Pedro Lazaga
135534,Léa Pool
589264,Darezhan Omirbayev
1014879,Chistopher Hines
1085923,Dror Moreh
44726,Waris Hussein
563461,Stan Brakhage
6824,Erik Nelson
127537,Yossi Wein
37360,Henry Hathaway
1046110,Peter Kubelka
212406,Erica Dunton
57028,George Huang
213549,Rebecca Cammisa
1137312,Yun Jong-chan
63550,Tom McLoughlin
1052867,Bruce Conner
16794,Andreas Prochaska
77366,Bernie Denk
223388,Gary Leva
1194840,Jason Spingarn-Koff
1317537,Katya Bankowsky
130256,Salvador García Ruiz
1108192,Angad Bhalla
1331465,Andrew Hyatt
1151834,Joe Robert Cole
1188895,Michael Stillwater
126030,Herb Wallerstein
1007686,Ben Shapiro
90228,Mark Obenhaus
556471,Ana Katz
83762,Yasuomi Umetsu
93904,Irving Rapper
141989,Michael Pattinson
59670,Jane Anderson
234839,Christoph Schuch
130988,Inés París
94089,James Lew
80307,Andy Cadiff
587855,Jeremy Marre
84648,Brent Huff
134587,Kevin Noland
1167794,Jason Chaet
582632,Lisa Leeman
1079379,Treva Wurmfeld
1184248,Steven Pressman
97646,Joan Micklin Silver
4319,Stacy Peralta
1007688,Debbie Lum
965809,Andrew Drazek
1246494,Jonathan Miller
150977,Edvin Laine
87203,Rob Stewart
10231,Florian Hoffmeister
83985,Scott Wiper
150777,Mari Asato
1453166,Siao Lung
1061255,Dorothy Ann Puzo
1038652,Angelo Guglielmo
1448171,Mun Chee Yong
1079954,David Bailey
981558,Sylvia Caminer
1107266,Max McGuire
1088455,Andy Capper
562695,Jeffrey Schwarz
129694,Paul Marcus
31409,Edmon Roch
55394,Cle Shaheed Sloan
143011,Steve Balderson
70792,David Hogan
1082091,Martin Rejtman
234481,Melody Gilbert
13848,Charlie Chaplin
1158937,Luv Ranjan
545598,Anu Menon
143468,Giacomo Campiotti
228643,Morgan Neville
63208,Tommy Chong
1591861,Jorge Costa
545625,Thierry Zéno
144536,Shinsuke Sato
1081282,Noriaki Tsuchimoto
74734,Fredrik Lindström
222866,Peter Liechti
53847,Özgür Yildirim
1068377,Paul Angunawela
35318,Ken Annakin
35959,James Huth
1081054,Robin Hessman
146849,Bix Skahill
1140441,Dawn Porter
1037272,Emiko Omori
1621717,Justin Salerian
21863,Sebastian Junger
1063311,Jared Moshe
104961,Walter Forde
35911,Patrick Bouchitey
47924,Carl Schenkel
9897,Shirish Kunder
132225,Richard Hawkins
1208675,Greg Osborne
68627,Erwin Wagenhofer
1186425,Anthony Wonke
52374,Bruce Davison
213602,Nina Davenport
448563,Laurent Boutonnat
1022759,Gavin Claxton
118711,Xu Zheng
12123,Jesse Vint
1195658,Dietrich Johnston
1187397,Steve Skrovan
933488,Francis Schaeffer
929496,J.C. Reifenberg
149887,Jason Scott Sadofsky
1031176,Juan Vicente Córdoba
24380,Édouard Molinaro
77657,Hans Fjellestad
1118086,Jean-Philippe Tremblay
127926,Ya-chuan Hsiao
56349,Victor Salva
123515,Alex Karpovsky
61929,Francis Delia
105294,George Mendeluk
98669,John Lechago
1084736,Stephen T. Maing
158300,Dan Clark
1154539,Susanna Helke
1091896,Hugh Hartford
99314,Yılmaz Erdoğan
176484,Marc Munden
105446,Indra Kumar
130758,Andrew Monument
67767,Hal Needham
1085907,Tom Donahue
116788,Darryl Roberts
1006860,Benjamin Whalley
84981,Brian Trenchard-Smith
555506,Brett Ingram
87671,John Moffitt
933013,Jonathan Ogilvie
116143,Dibakar Banerjee
1079442,Janice Sutherland
146717,Pascal Thomas
87484,Emmanuel Kervyn
1143378,Edouard Deluc
231756,Sandy Tung
141199,Michael Kloft
1187602,John Pilger
1140474,Marta Cunningham
27676,Robert Markowitz
1731198,Goldie Behl
56379,Chung Mong-Hong
83883,Kjell-Åke Andersson
980186,Glen Coburn
1056719,Ashley Miller
567933,Chris Peckover
1318106,Jack Witikka
19864,Rosa von Praunheim
222864,N.C. Heikin
158938,Linda Bloodworth-Thomason
130326,Penelope Buitenhuis
1181281,Saschka Unseld
65452,Mike Leigh
1285880,Carter Mays
129433,Eric Rochant
78013,Dallas Jenkins
145234,Serge Gisquière
932643,Pip Chodorov
116803,David Leaf
83142,Carl Colpaert
404895,Phil Benson
1178814,Russell Leigh Sharman
1079021,Jim Larsen
1354558,Tim Disbrow
56988,Robert Brinkmann
931889,Crayton Robey
1141879,Spencer McCall
1181083,Adam Blaiklock
146445,Çağatay Tosun
1122849,Jean-François Brient
150884,Bosse Lindquist
148011,Jari Halonen
138140,George Schaefer
1169788,Ric Esther Bienstock
602161,Paul Gordon
99996,Scooter McCrae
108888,Brenton Spencer
1274774,Frédérique Barraja
1003188,Miguel Gonçalves Mendes
123543,Alan Metzger
1140581,Evan Leong
774,Daniel Petrie. Jr.
41222,Arthur Allan Seidelman
544951,Alexandre Volkoff
90363,Douglas Jackson
1084775,Tyler Benjamin
40007,John Mackenzie
101486,Matt Cunningham
1058225,Bradley R. Swirnoff
88820,Jean Rollin
221966,Christoforos Papakaliatis
2395,Whoopi Goldberg
36172,Al Waxman
1194636,Chris LaMartina
1292421,Ebrahim Hatamikia
556711,Hannes Holm
33806,Michele Lupo
1154215,Sam Kadi
551582,Michael Schwarz
95329,Kevin Connor
1139404,Laura Archibald
148026,Fabrice Genestal
76864,Luis Estrada
1638409,Jörg Bundschuh
56263,Mary Lambert
126824,Kevin VanHook
171410,Timothy Wheeler
10620,Ulli Lommel
12453,Wong Kar-wai
1471090,Rasool Mollagholi Poor
573809,Scott W. Mckinlay
1140438,Zachary Heinzerling
84439,Julien Leclercq
21769,Bruno Podalydès
1120003,Alekos Sakellarios
567317,Jeremy Borash
209950,Lutz Hachmeister
140229,Mehdi Ben Attia
1169462,Joel Allen Schroeder
1080880,Johnny Hickey
1174031,George T. Miller
100036,D.W. Griffith
133856,Daniel Millican
72712,Patrik Syversen
592609,Benjamin Cantu
1071587,Pin-Chuan Kao
150181,John Erman
30038,Glenn A. Jordan
58729,Albert Magnoli
142696,Jean-François Davy
65392,Bryan Goluboff
1274462,Gregorio Rocha
1519044,Michael Webber
1161200,Gilles Peso
1170437,Erin Davies
143280,Norman Mailer
96372,Tom Clegg
1486660,Paul Andresen
1519165,Jan-Willem Breure
46712,Douglas Sirk
835926,Terence Nance
1236458,Ronnie del Carmen
136141,Andrew Goth
175873,Cheryl Dunn
1272345,Anna Frances Ewert
1065400,Penny Woolcock
1336731,Joung Yumi
224870,Paco León
929727,Marcelo Galvão
935896,Fernando Grostein Andrade
26436,Helmut Käutner
507164,Joel Kapity
3026,Rob Reiner
947592,Todd Ahlberg
1262719,Julia Rezende
1474057,Matt Weston
1284981,Edgar Barens
291406,Olaf Kreinsen
83467,William A. Graham
137349,Miklós Jancsó
57691,Tamra Davis
1181917,John Watkin
1050912,Auraeus Solito
937092,Flávio Frederico
126162,Richard Hankin
1084991,Till Schauder
31764,Edward L. Cahn
28369,Manfred Stelzer
76325,Daniel Alfredson
1299390,Jin Shan
83199,Tokuzô Tanaka
1287446,Michael Mayer
71781,Ben Wright
64278,Michael Feifer
1160056,Matt Orlando
950853,Samantha Grant
20056,Keith Allen
1710990,Vassiliki Khonsari
3055,David Mackenzie
57082,John Stockwell
1106092,Malcolm Clarke
1296020,Patrick Viersen Brown
37710,Peter Hyams
95760,Erik Skjoldbjærg
1075144,Sam Hoare
935834,Matt Mahurin
53583,Alison Murray
1140473,Shaul Schwarz
1043404,Michael Roemer
237884,Andrucha Waddington
95476,Connie Stevens
100979,Douglas Hickox
1276944,Charlie Paul
6759,Friðrik Þór Friðriksson
933320,Eldar Rapaport
1389407,Mickalene Thomas
1258313,Antony Thomas
440767,Chiemi Karasawa
100921,David Attwood
21544,Richard C. Sarafian
24298,Gérard Blain
81495,Keiichi Hara
77306,Hunter Weeks
194276,Paul Osborne
229765,Mariano Ozores
240150,Derek Yee Tung-Sing
67316,Masayuki Ochiai
1040405,Thomas S. Alderman
586081,Edo Tagliavini
1045486,Jean Painlevé
1272412,Nathan Clarke
1677570,Frank Piasechi Poulsen
229263,Benoît Jacquot
131349,Ryan Combs
1048491,Miguel Hermoso
34017,Daniel Sánchez Arévalo
140815,James Parrott
1306936,Kate Logan
1141886,Christopher Riley
1050755,James Savoca
666935,Barry Avrich
585169,Didier Tronchet
25182,Yves Robert
1493236,Jeremy Grant
14860,Victor Saville
21768,Sylvain Chomet
234749,Carlos Bolado
1062421,C.W. Cressler
1061601,Niko von Glasow
143285,Larisa Shepitko
1172509,Chadd Harbold
938142,John Feldman
104727,Maurice Elvey
1596776,Michael Evans
89785,Ron Ormond
7124,Ray Milland
1184450,Sut Jhally
5306,Lasse Hallström
102797,Robert Marcarelli
1074445,Peter W. Kunhardt
1152,Oliver Stone
1368782,John Wellington Ennis
13015,Phillip Noyce
82678,Harry Lachman
129926,John Junkerman
1442862,Josef Steiff
588701,Des McAnuff
142594,Les Blank
1349268,Sara Dosa
95066,Sergei Parajanov
18710,Marcus H. Rosenmüller
173633,Larry Parr
22467,Umberto Lenzi
17304,Adrian Pasdar
286679,Adam Ripp
1169073,Nicholas D. Wrathall
9603,Sergei M. Eisenstein
224788,Rasmus Breistein
96813,Maya Deren
1016135,Poull Brien
122016,Carlo Lizzani
1284978,Jason Cohen
1076027,Sharon Lockhart
1081524,Frans Zwartjes
550481,Jérémy Clapin
63303,Peter Cornwell
11983,Alain Resnais
932609,Koji Yamamura
1400217,Angela Tucker
1210338,Matti Kuortti
28615,Éric Rohmer
51034,Brett Sullivan
19172,Donald P. Borchers
965,Fernando Fernán Gómez
1060633,Jonathan Holiff
1272324,Pipilotti Rist
938587,Neil Berkeley
1348076,Manuel De Landa
189655,Jim Kaufman
125457,Tibor Hernádi
591947,Richard Condie
1168560,Seyyed Reza Mir-Karimi
1172111,Jerzy Rose
1316819,Ryan Murdock
125544,Tim Fywell
97555,Roel Reiné
229873,Gerardo Olivares
130791,John Lyde
560264,Eduardo Mignogna
257772,João César Monteiro
32427,W.S. Van Dyke
90375,Christy Cabanne
71732,Peter Masterson
63462,Christopher Duddy
236362,Alain Tanner
41587,Armyan Bernstein
142514,Pavel Bardin
233660,Hiroshi Shimizu
929616,Marina Rice Bader
106242,Nick Zedd
1123200,Santiago Álvarez
1084410,Robert Child
147418,Marc Walkow
13953,Edward F. Cline
4964,Hal Ashby
305750,Patrik-Ian Polk
21305,Lloyd Bacon
64114,Edward Dmytryk
77319,Jacob Cheung Chi-Leung
236644,Augusto Genina
228278,Seong-kang Lee
937659,Judd Ehrlich
20658,Naomi Kawase
152315,Rich Correll
111414,Charles Burmeister
94208,Vincent Bal
1195431,Maxine Trump
237715,Geethu Mohandas
933007,Gary King
88228,Rocco DeVilliers
61985,Olivier Baroux
75881,Randall Cole
1124549,Antti Haikala
15389,Louis Malle
66250,James Larkin
46325,Jingle Ma
589740,Sang-woo Kim
1133064,Pascal Lahmani
1178439,Martin Le Gall
1285792,Michael Rossato-Bennett
104051,Michael Campus
30310,James Hawes
54644,Joel Zwick
10146,Jacques Tourneur
120943,Jacob Young
1082911,Paul Sharits
24265,Bill Bailey
1314929,Tony Shaff
44866,Edwin S. Porter
996681,Tyron Montgomery
141744,Jody Shapiro
91186,Douglas Tirola
93406,Elem Klimov
583175,Jeong Yong-ki
21506,George Sidney
96001,John Kent Harrison
40184,Philip Leacock
151399,Harvey Hart
82714,Alan Clarke
1205467,MJ Dixon
57214,Prachya Pinkaew
1209675,Jules Bishop
46599,Nick Redman
1486390,Justin Timpane
120970,Deborah Stratman
240798,Christina Clausen
41159,Ferdinando Baldi
230668,Luciano Ercoli
100419,Mario Gariazzo
264596,Roberto Infascelli
1063830,Chris Brandt
103112,Stelvio Massi
120189,Enrico Oldoini
45030,Domenico Paolella
106345,Neri Parenti
1074446,Pier Francesco Pingitore
69038,Carlo Vanzina
50778,Giuseppe Vari
101108,Alberto De Martino
548474,Wong Jing
99511,Duccio Tessari
1313927,Ken Fuhr
1487896,Joe Medeiros
1090613,Greg Carson
25141,Paul Seydor
56742,Bruno Corbucci
54451,Brian G. Hutton
84074,Jay Karas
1328747,Robert Denny
123367,Tuukka Temonen
1085841,Arthur Lipsett
77134,Robert Celestino
64171,James Hayman
150748,Jerry P. Jacobs
1128865,Jesse Wolf
6558,Gordon Parks
85456,Mahesh Manjrekar
7506,Irwin Allen
108738,Dan Garcia
23630,Jeff Anderson
1356464,Signe Baumane
1791780,Adam Miklos
16886,Stephan Schesch
39996,Sidney Lumet
232216,Carmen Marron
557383,Marc Meyers
139280,Jay Chapman
1357836,Joe Angio
1044881,Teemu Nikki
202212,Peter Sanders
52094,Jerry Jameson
1116302,Taru Mäkelä
10092,Robert J. Flaherty
1083454,Brian Mills
92410,Anders Nilsson
936584,Laurent Bouzereau
89193,Carlo Verdone
238433,Andrzej Munk
38072,Yves Allégret
106491,Mark Griffiths
81154,Mariano Galperin
91026,Tennyson Bardwell
126423,Andrew Green
59828,Shawn Papazian
1316684,Aku Louhimies
239412,Aram Avakian
109708,Bill Burr
66987,Fritz Kiersch
151092,Eric Eason
50303,Michael Pate
41147,Alfonso Brescia
116326,Philip Dunne
1260586,Matthew Arnold
1046935,Kim Longinotto
1000817,Sari Gilman
1203693,Matt Hish
110876,Rachel Goldenberg
33954,Spencer Gordon Bennet
122904,Greg Barker
938835,Marina Zenovich
591410,Norm Hunter
1048458,Saul Metzstein
82859,Craig Singer
206993,Louis Choquette
204553,Ethan Spaulding
68762,James D.R. Hickox
29693,David Wu
55668,Jamie Uys
29648,Dan Curtis
5629,Freddie Francis
185050,John Paddy Carstairs
95526,William Asher
2000,Lewis Milestone
1006788,Doug Lodato
45645,Deran Sarafian
56979,Andrew Lauer
41270,Chuck Bowman
212678,Robin Sheppard
1361047,Nima Javidi
33880,Dick Lowry
1022676,Robert Youngson
109635,Michael Ray Rhodes
47399,Frank Tashlin
33341,Rick Rosenthal
27746,Ken Finkleman
89956,Rasmus Heide
14293,Frank Launder
142517,Tim Kirkby
81020,Benjamin Ross
15663,Joseph Sargent
96909,Denis Sanders
57898,William Malone
22140,Kari Skogland
150605,Edmond T. Gréville
1221695,Bonnie McFarlane
96801,Hiroshi Teshigahara
1093493,Lou Simon
65133,Marcus Raboy
545502,Lee Alan McConnell
76081,Paul Goldman
232672,Douglas Schulze
98132,Jim Wynorski
21161,Jamie Mitchell
1046556,Jorge Hinojosa
1032487,Gemma Atwal
936912,Bob McNaught
124904,Thibaut de Longeville
68132,Malcolm Marmorstein
929825,Ava DuVernay
3110,Allison Anders
1118348,Mickey Keating
131885,Ryan Piers Williams
1926,Eddie Izzard
1023710,Earl Duvall
38131,Sergey Bondarchuk
176856,Howard Baker
57665,Eric Karson
131846,Claudia Myers
42171,Jonathan Kaplan
27238,Brian McNamara
587603,Keisuke Kinoshita
50583,Adam Rifkin
71174,Tsai Ming-liang
1138999,Marcello Andrei
11478,Lorraine Bracco
39058,Julien Duvivier
1116485,Todd Kellstein
1176379,Janicza Bravo
550479,Dony Permedi
1340791,Pete Parsons
84551,David Barnard
143463,Dave Fleischer
142449,Frédéric Back
148321,Ryan Larkin
51918,Harmony Korine
1067966,Harold L. Muller
42,Lars von Trier
1037661,George Albert Smith
52542,Veit Helmer
1025748,Chuck Workman
1759722,Mark Whiting
176063,Hal Sutherland
11012,Michael Dougherty
179496,Mark Farrell
5602,David Lynch
573540,Arthur Davis
21404,Kurt Voss
148764,Marc Didden
945167,Jacobo Rispa
51967,Jeanne Labrune
27221,Dominique Farrugia
44955,Lamberto Bava
23741,Axel Corti
21171,Gérard Jugnot
1073097,Arnauld Mercadier
142960,Harvey Frost
82289,Jean-Paul Lilienfeld
931125,Rolf Hädrich
48995,Christian-Jaque
1354376,Juris Kursietis
116431,David A.R. White
124856,Zaida Bergroth
271099,Vasili Zhuravlyov
57510,Heather M. Winters
1282041,Emile Edwin Smith
999909,Dusty Bias
1646354,L. Gabriel Gonda
74396,Tomas Alfredson
81210,Stephan Apelgren
101191,Cesare Canevari
1188433,Sergio Caballero
1008539,Fabiomassimo Lozzi
890566,Claude Friese-Greene
1201869,J.B.L. Noel
1169869,Nick Sherman
240637,Corinna Belz
8741,Victor Sjöström
952078,Andrea Kreuzhage
1086269,Laila Pakalnina
1061561,Mark Cousins
55916,Gabriele Salvatores
592938,Robert Vernay
19639,André Hunebelle
59940,Thom Best
294790,Pat Bermel
103699,Gary Yates
78419,Pascal Plisson
17051,James Franco
40391,Richard A. Colla
115598,Duilio Coletti
37915,David Greene
